year,month,day,tempHigh,tempAvg,tempLow,DPHigh,DPAvg,DPLow,humidityHigh,humidityAvg,humidityLow,SLPHigh,SLPAvg,SLPLow,visibilityHigh,visibilityAvg,visibilityLow,windAvg,Rainfall
2016,4,12,33,30,27,27,27,26,89,79,60,1007,1005,1003,5,5,3,23,0
2016,4,13,32,30,28,27,26,25,89,76,65,1006,1004,1002,5,4,4,23,0
2016,4,14,33,30,28,27,26,25,89,73,63,1008,1006,1004,6,6,4,23,0
2016,4,15,33,30,27,27,25,22,89,75,63,1010,1007,1006,6,5,4,18,0
2016,4,16,33,30,27,27,26,23,89,73,63,1009,1006,1004,6,5,4,23,0
2016,4,17,33,29,26,25,24,24,84,70,56,1008,1007,1005,6,6,5,21,0
2016,4,18,33,30,26,26,24,24,84,68,53,1010,1008,1006,5,5,3,19,0
2016,4,19,33,30,27,26,25,23,84,72,58,1010,1008,1006,27,6,5,27,0
2016,4,20,33,29,26,26,24,21,89,71,51,1010,1008,1006,6,5,3,18,0
2016,4,21,33,29,26,26,25,24,84,71,53,1008,1006,1003,5,5,3,24,0
2016,4,22,32,29,27,26,26,24,84,75,58,1007,1005,1002,6,5,5,24,0.51
2016,4,23,34,31,28,27,26,25,89,73,55,1004,1002,1000,6,5,5,29,0.51
2016,4,24,33,31,29,28,27,26,84,75,68,1004,1003,1002,6,5,5,24,0
2016,4,25,33,31,29,28,27,26,86,77,62,1009,1006,1004,6,5,3,24,0
2016,4,26,34,31,27,27,26,25,84,73,55,1011,1009,1007,6,5,5,16,0
2016,4,27,33,30,27,27,26,25,89,70,51,1010,1007,1005,7,6,6,14,0
2016,4,28,34,31,28,27,26,25,89,71,55,1009,1006,1004,6,5,3,13,0
2016,4,29,34,31,28,27,26,25,84,70,53,1009,1007,1005,6,5,3,14,0
2016,4,30,35,31,28,28,26,20,97,70,47,1009,1006,1004,6,5,3,18,0
2016,5,1,34,30,25,27,26,21,94,72,55,1009,1006,1003,7,6,4,18,0
2016,5,2,33,28,22,26,23,20,91,72,46,1009,1007,1004,6,5,2,19,1.02
2016,5,3,33,27,21,25,22,19,83,67,49,1010,1007,1005,5,5,3,11,0
2016,5,4,32,29,25,28,23,20,97,74,51,1010,1008,1006,6,5,3,13,4.06
2016,5,5,34,30,25,23,22,19,79,60,39,1011,1008,1007,6,6,5,8,0.25
2016,5,6,34,29,25,26,24,22,89,70,49,1010,1008,1005,6,5,5,10,0
2016,5,7,33,29,24,26,24,23,89,74,53,1009,1008,1006,6,5,3,10,0
2016,5,8,33,29,25,25,24,21,81,65,49,1010,1008,1006,5,5,4,13,0
2016,5,9,33,30,27,26,26,25,94,73,53,1011,1008,1006,6,6,3,8,0
2016,5,10,34,31,28,27,26,25,89,76,60,1010,1008,1005,6,5,2,13,0
2016,5,11,34,31,28,27,25,20,89,66,36,1009,1006,1003,6,5,3,29,0
2016,5,12,34,31,28,27,26,23,89,69,46,1006,1004,1002,7,6,5,8,0
2016,5,13,29,26,23,26,23,20,100,84,66,1010,1006,1004,6,4,1,10,1.02
2016,5,14,34,28,22,27,24,22,89,71,42,1010,1007,1004,6,5,5,13,0
2016,5,15,34,31,27,27,26,25,89,72,49,1010,1008,1006,6,6,5,10,0
2016,5,16,34,31,27,27,26,24,89,73,58,1008,1006,1003,6,5,5,16,0
2016,5,17,32,30,28,28,27,26,89,78,68,1007,1005,1003,6,6,5,19,0
2016,5,18,34,30,25,27,26,23,89,74,55,1008,1005,1003,6,5,4,16,9.91
2016,5,19,28,26,24,26,25,23,96,92,85,1008,1006,1004,6,4,2,11,7.11
2016,5,20,29,27,24,25,24,23,96,90,71,1006,1003,1001,5,4,3,13,2.03
2016,5,21,28,26,24,26,24,24,100,92,79,1001,993,986,4,3,2,31,0
2016,5,22,30,27,24,26,25,23,94,84,74,1002,1000,998,6,5,3,10,0
2016,5,23,33,29,26,28,26,25,94,77,63,1003,1001,999,6,6,3,11,0
2016,5,24,34,30,26,27,25,24,89,78,56,1003,1001,998,6,5,3,11,0
2016,5,25,33,29,25,28,25,23,94,77,59,1004,1000,998,6,5,5,11,6.1
2016,5,26,33,28,24,27,25,21,89,71,53,1003,1002,1000,6,5,3,11,6.1
2016,5,27,33,30,27,27,26,23,89,76,60,1005,1003,1001,6,6,5,11,0
2016,5,28,34,30,26,28,26,24,89,75,55,1005,1003,1001,5,5,3,16,0
2016,5,29,34,30,26,27,27,26,87,75,62,1004,1003,1001,6,5,5,13,0
2016,5,30,34,31,28,27,26,25,94,74,63,1005,1003,1001,6,6,5,13,0
2016,5,31,34,31,26,27,25,23,89,75,58,1006,1004,1003,6,5,5,13,0
2016,6,1,33,29,26,26,25,23,85,73,53,1007,1005,1003,5,5,3,11,0
2016,6,2,34,30,26,27,26,25,89,69,51,1007,1004,1002,6,5,5,10,0
2016,6,3,34,30,26,27,26,25,89,72,55,1007,1005,1002,6,5,5,8,0
2016,6,4,34,30,26,25,24,24,89,67,51,1007,1006,1004,6,6,5,11,2.03
2016,6,5,34,30,26,27,26,24,84,73,53,1008,1006,1004,6,5,3,11,2.03
2016,6,6,34,30,26,26,25,24,89,70,56,1008,1006,1004,6,6,5,13,0
2016,6,7,34,30,26,27,25,21,94,76,52,1008,1006,1004,5,5,4,14,0
2016,6,8,32,29,27,26,26,25,94,86,70,1006,1004,1002,6,5,4,16,0
2016,6,9,26,26,26,25,25,25,94,94,94,1002,1002,1001,4,4,4,10,0
2016,6,10,30,28,27,27,25,24,84,83,79,1000,999,998,5,5,5,6,0
2016,6,11,30,28,25,26,24,23,94,88,79,1002,1001,1000,5,4,4,11,0
2016,6,12,28,26,24,25,24,23,100,89,79,1004,1002,1000,5,4,4,10,0
2016,6,13,28,26,24,26,24,23,94,92,89,1004,1002,999,5,4,3,11,0
2016,6,14,34,29,25,30,26,23,89,80,66,1002,1000,997,6,5,4,11,0
2016,6,15,32,29,27,27,26,25,89,79,70,1001,999,998,6,5,4,14,0
2016,6,16,33,30,28,27,26,26,89,78,66,1002,1000,999,6,5,5,13,0
2016,6,17,34,30,27,27,26,24,89,76,59,1004,1001,1000,6,5,4,13,0
2016,6,18,34,31,28,26,25,24,84,71,59,1006,1004,1003,6,6,5,18,0
2016,6,19,33,30,26,25,24,24,89,68,49,1007,1006,1004,6,6,5,14,0
2016,6,20,33,30,26,26,25,23,89,72,47,1008,1005,1003,27,6,3,16,0
2016,6,21,34,30,27,27,26,25,94,75,58,1007,1005,1003,6,6,5,13,0
2016,6,22,34,31,27,26,26,24,84,72,58,1007,1005,1003,6,6,5,14,0
2016,6,23,34,31,28,27,26,25,90,74,53,1006,1004,1001,6,5,0,11,0
2016,6,24,33,30,27,27,26,24,91,75,51,1005,1003,1000,6,5,3,11,2.03
2016,6,25,34,30,27,27,26,25,89,74,51,1006,1003,1001,7,5,3,10,0
2016,6,26,33,29,26,27,26,24,89,73,53,1005,1003,1000,7,6,4,6,8.89
2016,6,27,35,31,26,26,26,25,89,72,49,1004,1002,999,6,5,4,13,8.89
2016,6,28,34,30,27,26,26,24,87,70,47,1004,1003,1001,6,6,5,16,1.02
2016,6,29,34,30,26,27,26,24,89,74,59,1005,1003,1002,6,6,5,13,0
2016,6,30,34,31,27,27,26,24,88,73,58,1004,1002,999,6,5,3,14,0
2016,7,1,33,30,27,26,25,24,89,74,51,1001,1000,998,6,5,3,18,0
2016,7,2,32,29,27,27,26,25,94,82,63,1002,1000,999,5,5,3,18,3.05
2016,7,3,29,27,26,27,26,25,95,92,84,1002,1001,999,5,4,2,24,71.12
2016,7,4,29,27,26,27,26,25,100,95,91,1003,1001,1000,3,2,1,21,13.97
2016,7,5,28,27,25,27,26,24,96,92,87,1002,1001,999,5,4,3,14,9.91
2016,7,6,27,26,25,26,26,24,95,93,89,1002,1001,999,5,3,3,8,8.89
2016,7,7,32,29,26,27,26,25,95,81,65,1001,999,997,6,5,4,11,0
2016,7,8,32,29,27,28,26,25,91,78,60,1000,998,996,6,5,3,13,1.02
2016,7,9,31,29,27,27,26,24,89,81,71,999,998,997,5,5,3,14,1.02
2016,7,10,32,29,26,27,26,25,88,82,65,1000,998,997,6,5,3,21,5.08
2016,7,11,31,28,26,28,26,24,90,84,76,1001,1000,999,6,5,5,14,3.05
2016,7,12,31,28,26,27,26,25,95,83,71,1004,1002,1000,5,5,4,19,7.11
2016,7,13,31,29,26,27,26,25,94,85,74,1004,1002,999,6,5,3,14,24.89
2016,7,14,33,29,26,27,27,25,94,80,65,1003,1001,999,6,6,5,13,0
2016,7,15,33,29,26,26,26,25,95,82,60,1004,1002,999,6,5,4,18,1.02
2016,7,16,28,27,26,26,26,24,94,89,74,1008,1006,1003,6,5,3,19,4.06
2016,7,17,28,27,25,26,24,24,96,87,78,1009,1008,1006,5,4,1,13,25.91
2016,7,18,29,27,24,26,24,23,94,86,66,1008,1005,1003,5,5,0,13,11.94
2016,7,19,31,28,24,27,26,25,95,85,68,1005,1003,1001,6,5,3,18,0.25
2016,7,20,32,29,25,26,26,25,94,83,70,1005,1003,1002,6,5,3,8,6.1
2016,7,21,31,29,27,26,26,25,89,81,68,1006,1004,1003,6,5,5,13,0
2016,7,22,33,30,28,26,25,25,84,73,56,1007,1005,1004,6,6,5,16,0
2016,7,23,32,29,27,26,25,24,89,76,60,1007,1006,1005,6,5,5,18,0
2016,7,24,33,29,26,26,25,24,89,74,53,1008,1007,1005,6,5,5,14,0
2016,7,25,27,26,25,26,24,24,96,90,84,1010,1008,1007,5,4,3,11,13.97
2016,7,26,31,28,24,25,24,23,94,75,63,1010,1008,1006,6,6,5,6,0
2016,7,27,31,29,26,26,24,23,94,73,54,1010,1007,1005,6,5,5,5,0
2016,7,28,31,28,26,27,26,25,89,79,71,1007,1004,1001,6,5,5,5,20.07
2016,7,29,32,29,26,27,26,25,95,82,63,1005,1003,1001,6,5,3,6,2.03
2016,7,30,33,29,26,27,26,25,95,77,60,1004,1002,999,6,5,3,5,0
2016,7,31,33,29,26,27,26,25,95,81,60,1003,1001,998,6,5,4,5,7.87
2016,8,1,34,30,26,26,26,25,94,80,51,1001,999,996,6,5,5,6,0
2016,8,2,33,30,27,27,25,24,89,72,53,1000,998,995,5,5,5,14,0.25
2016,8,3,34,30,26,27,26,25,94,75,49,1000,998,996,6,5,3,13,6.1
2016,8,4,34,30,26,27,26,25,94,69,49,1001,999,997,6,5,3,23,6.1
2016,8,5,33,29,26,26,25,23,89,72,59,1003,1001,999,6,6,5,18,0.25
2016,8,6,33,29,26,26,25,23,94,79,59,1005,1003,1001,5,5,4,18,0.51
2016,8,7,32,29,25,26,26,24,96,81,70,1005,1003,1001,6,5,3,16,0
2016,8,8,32,29,26,28,26,24,94,81,60,1004,1002,1000,5,5,3,16,4.06
2016,8,9,27,26,25,25,24,24,96,92,84,1003,1001,999,5,4,2,14,0
2016,8,10,27,26,24,25,24,24,96,92,85,1003,1001,1000,5,4,2,18,17.02
2016,8,11,30,27,24,26,26,24,95,90,84,1005,1003,1002,5,4,3,11,12.95
2016,8,12,31,28,25,27,26,25,92,84,74,1005,1003,1001,6,5,5,10,1.02
2016,8,13,33,29,26,27,26,25,95,82,66,1004,1002,1000,6,5,3,13,1.02
2016,8,14,32,29,26,26,26,25,95,80,68,1003,1000,997,6,5,5,10,11.94
2016,8,15,32,29,26,27,26,25,92,76,60,1001,997,995,6,6,3,5,2.03
2016,8,16,34,30,27,28,26,24,89,75,62,1005,995,993,5,5,5,6,2.03
2016,8,17,29,28,27,27,25,23,89,82,71,999,997,996,6,5,0,16,0.25
2016,8,18,32,29,26,27,25,24,94,76,58,1002,1001,998,6,5,5,11,5.08
2016,8,19,33,30,27,27,26,24,95,77,56,1003,1002,1000,5,5,3,10,5.08
2016,8,20,31,29,27,27,27,26,95,87,70,1003,1001,1000,5,5,3,3,1.02
2016,8,21,26,26,25,26,24,24,100,94,88,1005,1002,998,4,4,3,23,19.05
2016,8,22,32,28,24,27,24,23,94,76,54,1007,1005,1004,6,5,3,8,2.03
2016,8,23,32,29,26,26,25,25,95,77,58,1006,1004,1002,5,5,5,5,0
2016,8,24,31,28,26,27,26,24,89,79,68,1004,1002,1000,5,5,4,8,0.76
2016,8,25,32,29,27,27,26,25,94,75,58,1005,1003,1001,5,5,3,3,0
2016,8,26,34,31,28,27,26,26,87,75,60,1006,1004,1002,6,5,5,2,0
2016,8,27,31,28,26,27,26,25,94,82,65,1009,1006,1004,5,5,5,13,0
2016,8,28,33,30,27,26,26,25,89,74,63,1009,1006,1004,6,5,5,10,4.06
2016,8,29,33,29,25,27,26,24,89,77,53,1007,1004,1001,6,5,2,3,29.97
2016,8,30,33,30,27,27,26,25,94,76,58,1006,1004,1001,6,6,5,8,0
2016,8,31,32,29,26,30,26,25,95,84,70,1007,1005,1003,5,5,3,13,2.03
2016,9,1,31,28,26,28,26,25,100,89,79,1008,1005,1002,6,4,1,13,2.03
2016,9,2,30,28,26,26,26,24,95,87,77,1005,1002,1000,5,5,3,11,0
2016,9,3,32,29,25,26,26,24,96,80,60,1003,1001,998,6,5,3,13,6.1
2016,9,4,32,29,26,28,26,25,95,84,68,1003,1002,1000,6,5,3,10,2.03
2016,9,5,32,29,25,26,26,24,89,78,58,1003,1001,999,5,5,4,11,3.05
2016,9,6,31,29,27,27,26,25,94,87,83,1004,1002,1001,5,5,3,10,3.05
2016,9,7,32,29,26,26,25,24,92,78,60,1005,1003,1001,5,5,5,32,0
2016,9,8,33,29,26,26,26,24,89,74,60,1006,1004,1003,5,5,5,8,0
2016,9,9,33,30,27,25,25,24,84,73,51,1008,1006,1005,6,5,3,13,0
2016,9,10,33,29,26,26,25,24,89,74,56,1007,1006,1004,6,6,5,8,0
2016,9,11,31,28,26,26,26,25,94,80,68,1007,1005,1003,6,5,4,6,6.1
2016,9,12,31,29,27,26,26,25,94,83,70,1007,1005,1003,5,5,3,5,0
2016,9,13,32,29,25,26,25,24,96,78,65,1008,1006,1004,6,5,3,5,3.05
2016,9,14,32,29,26,26,24,23,89,76,62,1008,1006,1003,6,5,5,6,0
2016,9,15,33,30,27,26,25,24,89,72,51,1008,1005,1003,10,6,5,6,0
2016,9,16,32,29,25,26,25,25,96,79,58,1007,1005,1002,6,5,5,6,1.02
2016,9,17,32,29,26,27,25,24,95,80,60,1007,1005,1003,6,5,3,8,2.03
2016,9,18,33,30,27,27,26,25,89,76,60,1008,1005,1003,6,6,3,18,7.87
2016,9,19,32,29,26,27,26,25,89,78,60,1007,1005,1002,6,6,5,0,0
2016,9,20,33,30,27,26,25,24,94,78,53,1007,1005,1002,6,5,4,0,6.1
2016,9,21,34,30,26,26,25,24,89,73,53,1010,1007,1005,6,5,3,5,11.94
2016,9,22,32,29,25,26,25,24,96,83,63,1010,1008,1005,6,5,3,10,3.05
2016,9,23,34,29,25,26,25,24,96,72,53,1008,1006,1003,6,5,3,8,0
2016,9,24,33,30,26,27,25,24,89,73,53,1007,1005,1002,6,6,5,11,0
2016,9,25,33,29,26,27,26,24,94,75,51,1007,1005,1002,6,6,5,10,0
2016,9,26,33,29,25,28,26,24,94,73,56,1007,1006,1004,6,5,3,5,0
2016,9,27,33,30,27,28,27,26,100,81,65,1008,1006,1002,6,5,3,5,2.03
2016,9,28,32,29,26,28,26,24,94,81,65,1008,1005,1002,6,5,3,6,5.08
2016,9,29,33,29,26,26,26,25,91,75,58,1007,1005,1002,6,6,5,6,0
2016,9,30,34,31,27,26,26,25,94,75,55,1008,1004,1001,6,6,4,2,7.11
2016,10,1,34,30,26,26,26,24,89,74,51,1008,1007,1005,6,6,5,2,0
2016,10,2,33,30,27,27,26,24,94,77,58,1011,1008,1005,6,5,5,3,0
2016,10,3,31,28,24,27,25,24,100,84,63,1010,1006,1003,6,4,2,10,0
2016,10,4,31,28,24,26,25,23,94,82,68,1007,1005,1002,5,5,5,2,0
2016,10,5,33,30,27,27,26,25,95,86,60,1007,1004,1002,5,5,5,2,6.1
2016,10,6,34,30,26,27,25,24,94,73,51,1007,1005,1003,6,6,5,2,0
2016,10,7,34,31,27,27,26,24,94,77,56,1009,1006,1003,6,5,5,2,0
2016,10,8,33,29,26,27,26,24,89,75,58,1009,1007,1004,6,5,3,11,0
2016,10,9,33,30,26,26,26,25,95,78,66,1008,1006,1003,6,5,5,3,0
2016,10,10,28,27,26,26,25,24,96,90,84,1007,1005,1004,5,4,1,6,10.92
2016,10,11,28,26,24,25,24,22,94,88,75,1007,1005,1003,5,4,3,10,12.95
2016,10,12,26,24,23,25,24,23,96,92,85,1006,1005,1003,5,4,3,10,2.03
2016,10,13,30,27,24,26,25,24,94,85,74,1010,1007,1005,5,5,3,2,0
2016,10,14,32,29,26,26,26,25,96,83,70,1009,1007,1005,5,4,3,2,0
2016,10,15,33,29,26,26,26,25,96,82,66,1009,1007,1005,5,4,2,6,0
2016,10,16,33,30,27,26,26,25,89,75,63,1010,1007,1005,5,4,2,6,0
2016,10,17,34,30,26,28,26,25,89,77,63,1008,1006,1003,5,5,3,6,0
2016,10,18,33,29,25,26,26,24,99,77,53,1009,1006,1003,5,5,3,2,0
2016,10,19,33,30,26,27,26,25,94,75,58,1008,1005,1002,5,5,3,5,0
2016,10,20,34,30,26,26,25,24,94,72,51,1006,1004,1002,5,4,2,6,0
2016,10,21,34,30,25,25,21,15,96,62,30,1007,1005,1003,6,5,1,3,0
2016,10,22,34,29,23,24,19,14,89,56,21,1009,1006,1004,6,5,4,6,0
2016,10,23,34,28,23,25,20,15,83,57,30,1009,1005,1003,6,5,3,6,0
2016,10,24,33,29,25,24,21,15,78,60,25,1006,1004,1002,5,5,5,8,0
2016,10,25,33,29,26,25,22,20,79,64,42,1007,1005,1003,5,5,3,5,0
2016,10,26,34,30,26,25,23,22,89,73,52,1011,1008,1007,5,5,3,3,0
2016,10,27,33,29,25,25,23,22,96,75,49,1017,1011,1009,5,4,3,2,0
2016,10,28,32,29,25,26,24,23,89,81,66,1013,1010,1007,5,5,5,2,10.92
2016,10,29,32,28,24,25,23,22,97,79,46,1012,1010,1009,5,5,3,6,2.03
2016,10,30,30,27,24,25,24,23,97,79,58,1013,1011,1009,5,5,3,3,0
2016,10,31,34,30,26,26,24,21,89,71,46,1015,1013,1011,5,4,3,3,0
2016,11,1,34,30,26,25,24,22,92,74,44,1013,1012,1010,6,5,2,2,0
2016,11,2,33,29,25,25,23,20,89,69,36,1013,1011,1009,5,5,3,6,0
2016,11,3,34,29,25,27,24,23,89,72,47,1014,1011,1009,6,5,4,3,0
2016,11,4,29,27,25,26,25,23,95,90,84,1013,1010,1008,5,4,3,8,3.05
2016,11,5,24,22,20,23,21,13,94,86,47,1010,1006,1002,5,5,3,19,37.08
2016,11,6,26,23,20,24,22,20,97,93,89,1006,1004,1002,4,3,3,13,1.02
2016,11,7,28,24,21,24,23,23,94,86,72,1010,1008,1005,5,5,3,11,0.51
2016,11,8,29,26,22,23,21,15,94,75,40,1012,1010,1008,5,4,1,5,0
2016,11,9,29,26,21,23,21,19,90,67,51,1013,1010,1008,5,5,3,10,0
2016,11,10,30,26,22,23,21,20,94,72,52,1013,1011,1008,5,5,3,5,0
2016,11,11,29,25,21,22,19,16,94,67,42,1014,1012,1010,5,4,1,5,0
2016,11,12,31,26,20,23,20,18,91,73,51,1015,1013,1011,4,3,2,5,0
2016,11,13,30,25,20,22,20,17,95,69,38,1016,1013,1011,4,3,2,6,0
2016,11,14,31,26,21,21,19,15,94,66,31,1014,1012,1010,5,4,0,6,0
2016,11,15,31,26,21,22,20,18,91,72,54,1014,1012,1010,5,4,1,6,0
2016,11,16,30,26,21,22,20,17,88,70,42,1014,1012,1010,5,4,3,11,0
2016,11,17,29,24,20,22,21,20,88,73,58,1014,1012,1010,5,5,3,10,0
2016,11,18,29,24,21,22,21,19,91,75,56,1013,1010,1008,5,5,4,11,0
2016,11,19,29,24,19,20,17,13,88,62,26,1012,1010,1008,5,5,3,10,0
2016,11,20,29,23,18,19,17,15,88,64,34,1014,1011,1009,5,5,3,3,0
2016,11,21,29,24,19,20,18,17,88,70,44,1012,1010,1008,4,4,2,6,0
2016,11,22,28,23,18,20,17,13,94,66,34,1012,1010,1007,5,4,3,8,0
2016,11,23,28,23,18,18,17,15,89,66,42,1014,1011,1009,5,4,2,3,0
2016,11,24,28,23,19,19,17,12,94,69,37,1013,1011,1008,5,4,2,6,0
2016,11,25,28,23,18,19,18,16,88,69,40,1013,1010,1007,5,4,3,2,0
2016,11,26,27,22,18,21,18,16,94,74,48,1012,1010,1008,5,4,3,2,0
2016,11,27,29,23,18,19,18,17,94,69,44,1013,1010,1007,5,4,3,2,0
2016,11,28,28,23,18,19,17,16,89,70,40,1014,1011,1009,5,4,3,0,0
2016,11,29,29,23,18,19,18,16,94,71,48,1015,1013,1011,5,3,0,0,0
2016,11,30,30,24,19,21,18,16,94,70,38,1016,1013,1012,5,5,3,2,0
2016,12,1,30,24,19,20,19,17,96,74,40,1016,1014,1012,5,4,0,2,0
2016,12,2,31,26,21,21,19,17,91,71,47,1016,1014,1012,5,4,3,3,0
2016,12,3,31,26,21,20,18,15,83,62,34,1016,1015,1013,5,4,3,6,0
2016,12,4,30,26,21,21,19,17,83,66,48,1016,1013,1011,4,4,3,10,0
2016,12,5,30,24,19,20,19,18,94,68,46,1015,1013,1010,5,4,3,10,0
2016,12,6,30,24,19,21,19,18,94,71,46,1015,1013,1011,5,4,1,3,0
2016,12,7,31,24,18,19,18,15,94,74,31,1015,1012,1010,5,4,3,5,0
2016,12,8,30,24,18,19,17,13,94,70,35,1013,1011,1009,5,4,1,3,0
2016,12,9,30,24,18,19,17,13,94,67,25,1012,1009,1006,5,4,2,2,0
2016,12,10,30,24,18,20,18,16,89,66,37,1011,1009,1007,4,4,3,10,0
2016,12,11,31,24,19,21,18,17,88,69,40,1012,1009,1007,5,4,3,8,0
2016,12,12,29,24,19,20,17,12,94,70,37,1016,1010,1008,4,3,2,3,0
2016,12,13,28,22,17,25,17,13,88,67,35,1013,1011,1008,4,3,2,5,0
2016,12,14,28,22,16,17,16,13,88,65,32,1014,1012,1010,4,3,0,10,0
2016,12,15,28,22,17,18,17,16,94,74,48,1015,1012,1010,5,3,1,10,0
2016,12,16,27,22,17,18,17,16,89,74,42,1015,1013,1011,5,4,0,3,0
2016,12,17,27,22,17,19,17,16,89,68,44,1015,1013,1010,4,4,2,5,0
2016,12,18,27,22,18,19,17,14,94,74,46,1016,1014,1012,4,3,2,2,0
2016,12,19,27,22,17,19,17,15,94,73,37,1016,1013,1011,3,2,0,3,0
2016,12,20,25,21,16,18,17,17,94,77,54,1015,1012,1010,3,2,0,0,0
2016,12,21,25,21,17,19,17,14,94,73,40,1015,1013,1010,3,2,0,5,0
2016,12,22,27,22,18,19,17,16,94,71,48,1014,1011,1009,3,3,2,6,0
2016,12,23,27,23,19,19,18,16,94,74,44,1012,1010,1008,4,3,1,2,0
2016,12,24,28,24,20,21,19,17,88,74,44,1012,1010,1009,4,3,1,0,0
2016,12,25,27,22,18,21,19,18,100,77,58,1014,1012,1010,4,3,0,0,0
2016,12,26,27,22,18,21,18,16,94,79,52,1014,1012,1009,4,2,0,3,0
2016,12,27,28,23,18,18,17,14,97,70,46,1016,1013,1010,4,2,0,5,0
2016,12,28,26,21,17,19,18,16,100,77,54,1014,1013,1010,4,2,0,10,0
2016,12,29,29,23,18,21,18,16,94,75,51,1016,1014,1011,5,4,3,5,0
2016,12,30,27,22,17,19,18,17,94,74,46,1017,1015,1013,4,3,0,0,0
2016,12,31,27,22,17,18,16,12,94,67,29,1016,1014,1012,4,3,0,2,0
2017,1,1,28,22,16,18,14,10,88,62,34,1017,1014,1012,4,3,1,3,0
2017,1,2,29,22,16,18,16,14,90,66,37,1016,1014,1011,4,3,2,2,0
2017,1,3,28,22,17,18,16,11,94,67,35,1015,1012,1010,5,4,1,6,0
2017,1,4,27,22,17,18,16,13,94,69,31,1014,1012,1010,4,3,1,6,0
2017,1,5,27,21,16,18,16,13,94,66,40,1014,1011,1009,5,3,1,11,0
2017,1,6,26,21,16,18,16,14,94,71,44,1014,1012,1010,4,3,0,13,0
2017,1,7,27,21,16,17,16,14,94,70,48,1012,1010,1008,3,2,1,8,0
2017,1,8,28,21,15,15,13,9,88,58,32,1013,1010,1008,4,3,2,11,0
2017,1,9,29,22,16,16,14,12,88,59,35,1012,1010,1008,4,4,2,8,0
2017,1,10,28,22,16,14,13,11,82,54,25,1012,1010,1008,4,3,1,13,0
2017,1,11,27,21,15,16,13,9,82,59,34,1013,1011,1009,5,4,3,16,0
2017,1,12,26,20,15,12,9,5,72,47,28,1014,1012,1010,5,4,3,18,0
2017,1,13,26,20,14,11,9,7,72,52,36,1015,1013,1011,5,4,2,18,0
2017,1,14,23,19,15,17,8,5,77,48,24,1016,1014,1012,4,4,3,19,0
2017,1,15,24,19,13,13,11,9,82,58,33,1016,1014,1012,4,3,1,18,0
2017,1,16,26,19,13,16,13,8,88,62,32,1015,1013,1011,4,3,2,13,0
2017,1,17,26,20,14,14,12,10,94,56,31,1016,1014,1011,4,3,1,10,0
2017,1,18,27,20,13,14,12,10,88,55,31,1019,1016,1014,4,3,1,11,0
2017,1,19,29,22,16,15,13,8,88,56,27,1017,1015,1013,4,3,1,13,0
2017,1,20,28,21,14,18,14,10,88,61,24,1018,1015,1013,4,3,1,11,0
2017,1,21,27,21,16,15,13,10,82,55,29,1018,1016,1013,4,3,1,14,0
2017,1,22,28,22,15,17,15,13,88,64,35,1018,1015,1013,4,3,1,10,0
2017,1,23,28,21,15,17,15,9,94,66,32,1019,1015,1011,4,3,2,6,0
2017,1,24,28,22,17,16,14,11,94,58,35,1018,1016,1014,4,3,1,6,0
2017,1,25,30,23,16,16,14,11,77,53,28,1019,1016,1014,5,4,2,3,0
2017,1,26,31,24,18,18,16,15,94,62,32,1018,1016,1013,4,4,3,2,0
2017,1,27,29,22,16,17,16,14,94,61,32,1015,1014,1013,4,3,3,2,0
2017,1,28,27,22,17,19,17,15,88,68,48,1016,1013,1011,3,3,1,2,0
2017,1,29,26,23,20,17,16,12,78,63,53,1015,1013,1011,4,4,3,10,0
2017,1,30,26,21,17,16,14,13,88,62,40,1015,1012,1011,4,3,3,11,0
2017,1,31,27,21,16,16,14,12,83,63,40,1015,1013,1012,4,3,1,6,0
2017,2,1,28,22,16,16,14,11,88,59,34,1016,1014,1012,4,2,0,14,0
2017,2,2,29,23,17,16,12,8,83,51,21,1018,1015,1013,4,2,1,14,0
2017,2,3,26,18,14,13,12,12,48,40,32,1017,1016,1015,3,3,3,11,0
2017,2,4,31,22,14,13,13,11,84,53,31,1016,1013,1011,5,4,2,6,0
2017,2,5,33,24,17,19,13,6,86,49,11,1014,1012,1010,5,4,3,3,0
2017,2,6,30,24,18,20,17,13,94,61,27,1013,1011,1009,4,3,1,6,0
2017,2,7,26,21,17,20,18,16,96,76,50,1013,1011,1010,4,3,0,3,0
2017,2,8,28,22,17,19,17,14,99,73,42,1015,1012,1010,4,2,0,5,0
2017,2,9,29,22,16,17,12,6,88,53,19,1014,1012,1010,5,4,1,11,0
2017,2,10,29,22,16,17,13,6,94,56,25,1014,1012,1010,4,3,0,11,0
2017,2,11,30,24,18,19,15,9,83,58,23,1016,1014,1013,3,3,3,2,0
2017,2,12,31,24,19,19,16,14,94,57,35,1017,1016,1014,4,4,1,10,0
2017,2,13,31,25,19,16,13,8,83,48,15,1018,1017,1015,5,4,1,13,0
2017,2,14,32,26,19,16,12,6,73,47,13,1020,1018,1015,27,5,2,11,0
2017,2,15,31,26,20,19,13,8,71,45,25,1019,1017,1014,4,4,3,11,0
2017,2,16,30,24,18,18,14,11,83,55,24,1017,1015,1013,4,3,1,5,0
2017,2,17,31,24,17,20,15,8,88,58,24,1016,1014,1011,4,3,1,5,0
