year,month,day,temp high,temp avg,temp low,DP high,DP avg,DP low,humidity high,humidity avg,humidity low,SLP high,SLP avg,SLP low,visibility high,visibility avg,visibility low,wind high,wind avg,wind high,Rainfall,,
2011,7,11,32,29,27,27,26,25,89,80,70,1000,999,997,6,5,4,121,11,-,0,Rain,
2011,7,12,31,29,28,27,25,24,89,78,66,1000,999,993,5,5,5,16,8,-,0, ,
2011,7,13,32,29,27,26,26,24,89,77,66,1001,1000,999,6,5,5,19,10,-,0,Rain,
2011,7,14,31,29,27,27,26,25,89,82,75,1002,1000,998,6,6,5,14,13,-,0,Rain,
2011,7,15,31,29,27,26,26,24,89,80,70,1002,1000,999,7,6,5,19,11,-,0,Thunderstorm,
2011,7,16,30,29,28,26,25,24,89,78,70,1002,1000,998,6,6,6,19,13,-,0, ,
2011,7,17,30,28,27,26,26,25,89,85,74,1001,1000,998,6,6,4,27,14,-,0,Rain,
2011,7,18,30,28,27,26,26,25,89,84,74,1000,999,998,6,5,5,23,16,-,0,Rain,
2011,7,19,29,27,26,27,26,24,94,90,84,999,998,996,5,4,4,23,11,-,0,Rain,
2011,7,20,29,27,26,26,25,24,94,90,84,998,996,995,6,5,4,23,14,-,0,Rain,
2011,7,21,27,26,26,25,25,24,94,92,89,999,997,996,4,4,1,27,19,-,0,Rain,
2011,7,22,29,27,25,25,24,24,94,86,74,1002,1000,998,6,5,4,23,14,-,0,Rain,
2011,7,23,29,27,25,26,24,23,94,87,79,1003,1001,1000,6,5,4,19,8,-,0,Rain,
2011,7,24,31,28,25,26,25,23,94,83,74,1003,1002,1001,6,5,5,16,3,-,0, ,
2011,7,25,31,28,25,26,25,24,94,79,70,1006,1005,1003,6,6,4,14,3,-,0,Rain,
2011,7,26,31,29,27,26,25,23,89,81,70,1008,1006,1004,6,5,5,10,3,-,0,Rain,
2011,7,27,31,28,26,26,25,24,94,80,70,1006,1004,1002,6,5,5,14,3,-,0, ,
2011,7,28,32,30,28,27,26,26,89,81,75,1003,1002,1001,6,5,5,19,5,-,0, ,
2011,7,29,32,29,27,26,26,25,89,81,70,1003,1002,1000,7,6,5,14,3,-,0, ,
2011,7,30,32,29,27,27,26,24,94,80,70,1002,1000,998,6,5,4,13,6,-,0,Rain,
2011,7,31,31,29,27,28,26,25,94,80,70,1000,998,995,6,5,4,19,6,-,0,Rain,
2011,8,1,32,30,28,28,27,26,89,83,79,998,996,994,6,5,4,19,6,-,0,Thunderstorm,
2011,8,2,29,28,27,27,26,24,94,89,79,1000,998,997,6,5,2,14,8,-,0,"Rain , Thunderstorm",
2011,8,3,30,28,27,26,26,25,89,84,74,1001,1000,998,7,5,4,19,11,-,0,Rain,
2011,8,4,30,28,26,27,26,25,94,92,84,1002,1000,999,5,4,0,19,11,-,0,Rain,
2011,8,5,27,26,26,27,26,25,100,94,89,1001,1000,998,5,4,1,14,8,-,0,Rain,
2011,8,6,30,28,26,26,25,24,94,89,79,1000,999,997,5,4,4,24,10,-,0,Rain,
2011,8,7,27,26,26,26,25,24,94,91,89,1000,998,997,5,5,4,23,11,-,0,Rain,
2011,8,8,28,27,26,25,25,24,94,92,84,1003,1001,1000,5,4,2,23,13,-,0,Rain,
2011,8,9,26,26,25,25,24,24,100,96,89,1004,1003,1002,4,3,1,0,0,-,0,Rain,
2011,8,10,26,26,25,25,24,24,100,94,89,1004,1003,1002,5,4,2,14,3,-,0,Rain,
2011,8,11,29,27,25,25,24,24,94,85,79,1002,1000,998,5,5,5,19,13,-,0,Rain,
2011,8,12,31,28,25,26,24,23,94,79,66,1001,999,997,7,6,5,26,13,-,0,Rain,
2011,8,13,28,27,26,26,24,24,94,86,79,1006,1003,1000,5,5,5,19,11,-,0,Rain,
2011,8,14,29,27,26,25,24,22,89,79,66,1008,1007,1005,6,6,5,14,6,-,0, ,
2011,8,15,30,28,27,26,26,25,89,84,74,1008,1006,1003,6,6,5,19,8,-,0, ,
2011,8,16,30,28,26,26,26,25,94,83,74,1007,1005,1003,6,6,4,19,8,-,0,Rain,
2011,8,17,27,26,24,26,24,23,94,91,89,1007,1005,1003,5,5,4,11,5,-,0,Rain,
2011,8,18,29,27,25,26,25,24,94,86,79,1005,1004,1002,7,5,4,14,8,-,0,Rain,
2011,8,19,30,28,26,25,24,23,94,80,74,1006,1004,1002,7,6,5,19,6,-,0,Rain,
2011,8,20,30,28,27,26,25,24,94,83,74,1006,1005,1003,6,6,5,19,6,-,0,Rain,
2011,8,21,31,28,26,26,25,24,94,82,74,1007,1005,1003,6,6,4,19,5,-,0,Rain,
2011,8,22,30,28,26,26,26,25,94,85,74,1007,1005,1004,7,6,5,14,8,-,0,Rain,
2011,8,23,30,28,26,26,26,24,89,83,79,1006,1005,1003,6,6,5,19,10,-,0, ,
2011,8,24,30,28,25,26,26,24,94,87,79,1006,1004,1003,6,5,3,13,8,-,0,Rain,
2011,8,25,31,28,25,26,25,23,94,81,70,1005,1003,1001,6,6,5,19,11,-,0, ,
2011,8,26,30,28,26,25,24,24,94,81,70,1004,1003,1001,6,6,5,14,10,-,0,Rain,
2011,8,27,30,28,26,26,25,24,94,83,74,1003,1002,1000,6,6,5,14,10,-,0,Rain,
2011,8,28,33,29,26,26,24,2,89,76,20,1003,1002,999,6,5,4,14,8,-,0,Rain,
2011,8,29,31,29,27,27,26,25,94,87,74,1004,1003,1001,6,5,4,100,35,-,0,"Rain , Thunderstorm",
2011,8,30,33,31,28,25,25,24,84,72,62,1005,1003,1001,6,6,5,13,10,-,0, ,
2011,8,31,31,29,28,26,25,24,89,79,66,1006,1004,1002,6,5,5,16,10,-,0, ,
2011,9,1,30,28,26,26,24,22,94,79,66,1005,1004,1002,6,5,4,19,11,-,0,Rain,
2011,9,2,28,27,25,25,24,24,94,87,79,1006,1004,1002,5,5,4,13,6,-,0,Rain,
2011,9,3,30,28,25,25,24,24,94,80,74,1004,1002,1000,6,6,5,19,8,-,0, ,
2011,9,4,31,29,27,26,25,24,89,80,70,1004,1003,1001,6,6,5,158,16,-,0, ,
2011,9,5,31,28,26,26,25,24,89,76,66,1004,1003,1001,8,7,6,19,13,-,0, ,
2011,9,6,31,29,27,26,25,24,89,80,66,1003,1002,1000,6,5,5,23,16,-,0,Rain,
2011,9,7,27,26,25,26,25,24,100,97,89,1003,1001,999,5,3,1,23,13,-,0,"Rain , Thunderstorm",
2011,9,8,27,26,25,26,24,24,100,94,89,1003,1002,999,5,3,2,19,14,-,0,Rain,
2011,9,9,28,27,25,26,24,24,94,89,84,1006,1004,1001,6,5,4,23,13,-,0,Rain,
2011,9,10,30,28,25,26,25,24,94,84,74,1007,1005,1002,6,6,5,13,6,-,0, ,
2011,9,11,31,28,26,27,26,25,94,81,70,1005,1002,1000,6,6,5,19,3,-,0, ,
2011,9,12,32,29,27,29,27,24,94,82,70,1003,1001,999,6,5,5,14,3,-,0,Rain,
2011,9,13,30,28,26,28,26,25,94,87,84,1003,1002,1000,6,5,4,14,5,-,0,"Rain , Thunderstorm",
2011,9,14,30,28,26,25,24,24,94,83,74,1003,1002,1000,6,5,4,19,11,-,0,Rain,
2011,9,15,28,27,26,26,25,24,94,92,89,1004,1003,1002,5,4,4,23,11,-,0,Rain,
2011,9,16,26,26,25,25,24,24,100,94,89,1006,1004,1003,4,3,1,24,11,-,0,Rain,
2011,9,17,28,27,25,27,24,24,94,91,79,1004,1002,1000,4,4,3,16,8,-,0,"Rain , Thunderstorm",
2011,9,18,31,28,26,27,26,25,94,86,70,1004,1003,1000,6,5,4,23,11,-,0, ,
2011,9,19,31,29,27,26,26,24,89,83,70,1004,1003,1001,6,5,5,14,8,-,0, ,
2011,9,20,32,29,26,26,25,24,89,81,70,1005,1004,1001,6,5,4,11,2,-,0,Rain,
2011,9,21,30,28,26,25,24,24,89,84,74,1004,1002,1000,6,5,4,21,10,-,0,Rain,
2011,9,22,31,28,26,26,24,23,89,78,66,1004,1002,1000,6,5,5,19,13,-,0, ,
2011,9,23,30,28,26,26,24,24,89,83,74,1005,1004,1002,6,5,4,23,11,-,0, ,
2011,9,24,29,27,25,25,24,22,94,82,70,1007,1006,1004,5,5,5,14,10,-,0,Rain,
2011,9,25,31,28,25,26,24,23,94,80,70,1008,1007,1005,6,6,5,26,10,-,0, ,
2011,9,26,31,28,26,26,26,25,94,80,70,1008,1006,1004,6,6,5,19,6,-,0, ,
2011,9,27,31,28,26,26,25,24,89,81,70,1006,1004,1002,6,5,5,19,8,-,0, ,
2011,9,28,31,28,26,26,26,24,94,81,70,1005,1004,1002,6,5,5,13,3,-,0, ,
2011,9,29,31,29,27,27,26,25,89,79,70,1004,1003,1000,5,5,4,19,6,-,0,Thunderstorm,
2011,9,30,30,28,25,27,25,23,94,85,70,1005,1003,1001,6,5,4,10,5,-,0,"Rain , Thunderstorm",
2011,10,1,29,27,26,26,25,24,89,85,79,1005,1003,1001,6,5,4,13,6,-,0,"Rain , Thunderstorm",
2011,10,2,30,28,27,27,26,24,94,85,79,1005,1003,1001,6,5,5,13,6,-,0,"Rain , Thunderstorm",
2011,10,3,30,28,26,26,25,24,94,86,74,1006,1004,1002,5,5,4,14,3,-,0,"Rain , Thunderstorm",
2011,10,4,30,28,27,26,25,24,89,83,74,1006,1005,1003,5,5,4,10,2,-,0,"Rain , Thunderstorm",
2011,10,5,31,28,25,26,26,24,94,81,70,1010,1007,1004,6,5,4,11,3,-,0, ,
2011,10,6,31,28,26,26,25,24,94,80,70,1011,1009,1007,6,5,5,14,3,-,0, ,
2011,10,7,31,28,26,26,25,24,94,83,70,1011,1008,1006,5,5,5,14,2,-,0,"Rain , Thunderstorm",
2011,10,8,31,28,26,26,25,25,94,81,70,1011,1008,1006,5,5,4,14,2,-,0,"Rain , Thunderstorm",
2011,10,9,31,28,26,26,25,24,89,80,70,1011,1009,1006,5,5,4,14,3,-,0,Thunderstorm,
2011,10,10,32,29,27,27,26,22,89,76,58,1011,1009,1007,5,5,4,14,3,-,0, ,
2011,10,11,32,30,28,27,26,25,89,79,66,1011,1009,1007,6,5,5,19,3,-,0, ,
2011,10,12,33,30,27,27,25,23,89,75,55,1011,1008,1005,5,5,4,14,3,-,0, ,
2011,10,13,33,29,26,25,23,22,94,72,52,1009,1007,1005,6,5,4,10,2,-,0, ,
2011,10,14,33,29,25,25,24,22,89,75,55,1009,1006,1005,6,5,4,10,2,-,0, ,
2011,10,15,32,29,26,26,24,23,89,77,59,1008,1006,1004,5,4,4,10,2,-,0, ,
2011,10,16,33,29,26,26,25,22,89,75,55,1008,1006,1004,5,5,4,13,5,-,0, ,
2011,10,17,32,29,27,26,25,24,94,81,66,1009,1008,1006,4,4,4,11,3,-,0,Thunderstorm,
2011,10,18,30,28,25,25,24,23,89,85,74,1010,1008,1007,5,5,4,19,3,-,0,Rain,
2011,10,19,28,26,24,24,23,22,100,86,70,1007,1004,1002,5,4,4,19,6,-,0,Rain,
2011,10,20,29,27,24,24,23,21,89,77,66,1009,1007,1005,6,6,5,11,8,-,0, ,
2011,10,21,30,28,25,24,24,23,89,80,70,1010,1008,1002,6,5,5,14,8,-,0, ,
2011,10,22,29,27,25,25,24,23,94,85,74,1011,1009,1007,6,5,4,11,5,-,0,Rain,
2011,10,23,30,28,25,25,24,23,94,82,70,1011,1010,1008,6,6,4,11,3,-,0, ,
2011,10,24,31,28,25,25,23,22,94,72,62,1011,1009,1007,6,5,3,19,6,-,0, ,
2011,10,25,31,28,25,25,23,21,89,72,58,1011,1009,1007,6,5,5,19,5,-,0, ,
2011,10,26,31,28,26,25,22,21,94,70,55,1012,1010,1008,6,5,5,14,3,-,0, ,
2011,10,27,31,28,25,24,22,22,89,71,58,1012,1010,1001,5,4,4,11,2,-,0, ,
2011,10,28,31,27,24,23,21,18,89,68,46,1013,1010,1008,6,5,4,10,3,-,0, ,
2011,10,29,30,27,23,23,21,18,94,71,51,1012,1010,1007,4,4,3,19,2,-,0, ,
2011,10,30,30,26,22,22,20,18,94,68,51,1011,1009,1007,5,4,4,11,3,-,0, ,
2011,10,31,29,26,23,22,21,18,94,72,51,1012,1010,1008,5,4,1,10,2,-,0, ,
2011,11,1,29,26,22,22,21,18,94,71,51,1013,1010,1008,5,4,4,13,2,-,0, ,
2011,11,2,29,24,21,21,19,18,94,71,51,1012,1010,1007,6,5,4,21,3,-,0, ,
2011,11,3,30,26,22,21,19,18,88,68,54,1011,1009,1001,5,4,4,13,3,-,0, ,
2011,11,4,29,24,20,22,20,14,94,73,40,1013,1011,1009,4,4,4,19,3,-,0, ,
2011,11,5,28,26,23,21,19,16,88,69,58,1013,1010,1008,5,5,4,10,3,-,0, ,
2011,11,6,30,25,20,21,19,18,94,74,51,1012,1010,1008,6,5,4,16,2,-,0, ,
2011,11,7,28,24,21,21,20,19,94,72,62,1011,1010,1008,6,5,4,19,3,-,0, ,
2011,11,8,29,24,21,21,20,18,94,72,51,1011,1009,1007,5,4,0,19,3,-,0,Fog,
2011,11,9,29,27,24,22,21,18,89,73,55,1012,1009,1008,6,5,4,16,5,-,0, ,
2011,11,10,29,26,22,22,21,19,94,77,55,1012,1010,1008,4,3,1,16,5,-,0,Fog,
2011,11,11,29,24,21,22,21,19,94,75,58,1013,1010,1009,5,4,0,16,3,-,0,Fog,
2011,11,12,28,24,21,21,19,17,94,71,51,1013,1011,1010,6,5,4,10,2,-,0, ,
2011,11,13,30,26,21,21,19,16,94,67,51,1013,1012,1010,6,5,4,16,2,-,0, ,
2011,11,14,28,24,21,20,18,16,94,66,48,1014,1012,1011,6,5,4,13,3,-,0, ,
2011,11,15,29,24,21,20,18,16,83,66,45,1015,1012,1010,6,5,5,14,3,-,0, ,
2011,11,16,28,24,20,21,19,18,94,75,58,1014,1012,1009,6,5,4,13,3,-,0, ,
2011,11,17,28,24,21,21,19,18,94,75,54,1014,1011,1009,4,4,4,14,3,-,0, ,
2011,11,18,28,24,20,20,18,16,94,71,48,1013,1010,1008,5,4,1,19,3,-,0,Fog,
2011,11,19,28,24,20,19,17,14,94,66,45,1013,1011,1009,5,4,2,14,2,-,0, ,
2011,11,20,28,24,21,20,19,18,83,70,58,1014,1013,1011,5,4,3,10,2,-,0, ,
2011,11,21,28,23,19,20,19,17,94,73,51,1016,1013,1011,5,4,4,14,3,-,0, ,
2011,11,22,29,24,19,20,18,16,94,72,45,1015,1013,1011,5,5,4,14,3,-,0, ,
2011,11,23,31,26,21,20,18,15,88,65,38,1015,1013,1011,6,5,4,14,2,-,0, ,
2011,11,24,29,24,20,20,18,16,94,65,48,1015,1013,1011,5,4,3,14,3,-,0, ,
2011,11,25,30,27,23,19,18,17,78,63,48,1013,1011,1009,6,5,4,23,6,-,0, ,
2011,11,26,29,24,20,20,19,18,88,71,51,1013,1011,1010,5,4,4,14,3,-,0, ,
2011,11,27,28,23,19,19,17,13,94,66,39,1013,1011,1009,5,5,4,16,3,-,0, ,
2011,11,28,27,23,20,19,18,17,94,74,54,1012,1009,1007,5,4,4,19,3,-,0, ,
2011,11,29,27,23,21,20,17,16,83,67,51,1011,1009,1008,4,4,4,14,2,-,0, ,
2011,11,30,26,23,20,25,17,12,94,69,42,1012,1010,1008,4,3,2,14,5,-,0, ,
2011,12,1,27,23,20,19,17,16,88,70,54,1013,1010,1008,5,4,2,14,3,-,0, ,
2011,12,2,27,23,20,20,18,17,88,73,54,1012,1009,1007,5,5,4,14,3,-,0, ,
2011,12,3,27,23,21,20,19,18,94,78,58,1009,1008,1007,4,4,2,10,2,-,0, ,
2011,12,4,27,23,19,20,19,18,94,78,61,1011,1009,1007,4,3,3,8,2,-,0, ,
2011,12,5,27,23,20,20,19,18,94,76,58,1012,1010,1009,4,3,3,14,2,-,0,Fog,
2011,12,6,27,23,19,21,19,18,94,81,61,1012,1010,1008,4,4,4,14,3,-,0,Fog,
2011,12,7,28,23,19,19,18,17,94,72,51,1013,1011,1010,5,4,1,14,3,-,0,Fog,
2011,12,8,29,24,19,21,18,16,94,67,48,1013,1011,1009,5,4,2,11,2,-,0, ,
2011,12,9,28,23,19,20,19,18,94,76,54,1014,1011,1010,4,4,1,11,3,-,0, ,
2011,12,10,28,23,19,19,17,11,94,71,37,1013,1011,1010,4,3,1,19,5,-,0, ,
2011,12,11,27,23,19,18,16,14,94,65,48,1013,1012,1010,4,3,1,23,5,-,0, ,
2011,12,12,28,24,20,19,14,10,83,55,32,1014,1013,1011,5,5,4,14,6,-,0, ,
2011,12,13,27,22,18,15,13,8,83,53,30,1015,1013,1012,4,3,2,14,2,-,0, ,
2011,12,14,25,21,18,16,14,11,83,60,41,1016,1014,1013,2,2,2,19,3,-,0, ,
2011,12,15,22,19,17,14,13,12,77,70,57,1014,1013,1012,-,-,-,11,5,-,0, ,
2011,12,16,23,19,16,15,14,13,94,74,57,1015,1014,1012,4,1,0,16,5,-,0,Fog,
2011,12,17,24,19,15,16,15,14,94,78,57,1016,1013,1011,3,1,0,19,3,-,0,Fog,
2011,12,18,22,18,15,15,14,13,94,82,60,1016,1015,1013,1,1,0,14,8,-,0,Fog,
2011,12,19,21,17,13,15,14,12,100,88,68,1015,1014,1011,2,1,0,14,3,-,0,Fog,
2011,12,20,19,17,15,16,15,14,94,87,73,1015,1012,1011,2,1,0,14,5,-,0,Fog,
2011,12,21,21,17,14,16,14,12,94,82,68,1016,1013,1010,3,1,0,19,8,-,0,Fog,
2011,12,22,19,17,14,14,13,13,94,88,73,1015,1013,1011,3,2,1,14,8,-,0,Fog,
2011,12,23,16,14,13,14,13,12,100,90,82,1013,1011,1009,2,1,0,19,3,-,0,Fog,
2011,12,24,20,17,13,16,14,12,94,86,73,1013,1011,1009,3,2,2,13,3,-,0, ,
2011,12,25,22,18,15,17,15,13,94,79,57,1013,1011,1010,2,1,1,19,6,-,0,Fog,
2011,12,26,27,22,17,19,17,15,94,72,51,1013,1012,1010,4,3,2,14,3,-,0, ,
2011,12,27,28,22,17,19,17,14,83,70,54,1014,1012,1010,4,4,4,14,3,-,0, ,
2011,12,28,26,23,20,21,19,18,94,82,69,1016,1014,1012,4,3,0,14,3,-,0,Fog,
2011,12,29,26,23,21,21,20,18,94,80,65,1016,1014,1012,4,2,0,14,3,-,0,Fog,
2011,12,30,29,26,22,18,15,11,78,56,33,1016,1014,1012,6,5,4,14,5,-,0, ,
2011,12,31,28,22,17,15,13,9,88,51,30,1017,1014,1013,5,5,4,19,6,-,0, ,
2012,1,1,28,23,19,18,14,10,88,57,34,1015,1012,1010,6,5,4,19,5,-,0, ,0
2012,1,2,26,22,18,17,15,13,88,65,47,1015,1013,1012,4,3,2,11,2,-,0, ,0
2012,1,3,27,22,17,20,17,16,94,71,54,1014,1012,1010,5,4,4,14,6,-,0, ,0
2012,1,4,26,23,20,18,17,15,83,66,51,1015,1013,1010,4,3,1,19,3,-,0, ,0
2012,1,5,26,23,19,18,17,16,88,71,57,1016,1014,1012,4,3,1,19,3,-,0, ,0
2012,1,6,27,22,18,19,17,15,94,75,48,1016,1015,1013,4,3,2,10,2,-,0, ,0
2012,1,7,26,22,18,18,17,15,94,73,51,1018,1016,1015,4,2,1,14,2,-,0, ,0
2012,1,8,26,22,18,19,18,16,94,79,61,1018,1016,1014,4,3,2,11,3,-,0, ,0
2012,1,9,26,22,18,18,18,16,94,75,54,1015,1014,1013,4,3,0,34,8,-,0,Fog,0
2012,1,10,26,22,18,18,16,14,94,68,47,1015,1014,1013,6,4,2,23,6,-,0, ,0
2012,1,11,25,21,18,19,17,16,94,74,57,1017,1014,1013,4,3,2,19,8,-,0, ,0
2012,1,12,23,20,18,17,16,12,88,72,64,1016,1013,1011,4,2,1,23,14,-,0, ,0
2012,1,13,21,18,16,14,11,8,77,63,43,1016,1014,1013,4,3,2,19,10,-,0, ,0
2012,1,14,21,18,16,13,10,7,77,58,43,1014,1012,1010,4,3,2,23,8,-,0, ,0
2012,1,15,23,19,15,13,12,10,88,63,44,1014,1011,1008,4,3,1,23,8,-,0, ,0
2012,1,16,24,18,13,12,10,8,82,57,38,1012,1009,1007,4,3,1,23,8,-,0,Fog,0
2012,1,17,25,19,13,15,12,9,88,66,36,1011,1009,1008,4,3,1,14,3,-,0, ,0
2012,1,18,26,20,14,19,16,13,94,74,44,1012,1010,1008,4,3,1,8,2,-,0, ,0
2012,1,19,25,20,15,18,16,14,100,75,53,1011,1010,1009,4,3,0,19,5,-,0,Fog,0
2012,1,20,23,20,18,19,18,16,100,87,69,1013,1011,1010,4,2,0,21,5,-,0,Fog,0
2012,1,21,25,21,18,19,18,17,100,82,65,1013,1011,1010,4,2,0,19,5,-,0,Fog,0
2012,1,22,23,20,17,16,11,8,88,53,38,1015,1013,1012,4,3,1,19,13,-,0, ,0
2012,1,23,24,19,14,13,12,11,88,60,44,1015,1013,1011,4,3,2,19,10,-,0, ,0
2012,1,24,24,20,16,13,12,10,82,61,44,1015,1012,1011,4,3,2,23,8,-,0, ,0
2012,1,25,24,18,13,12,11,10,94,61,41,1015,1013,1011,4,3,1,19,5,-,0, ,0
2012,1,26,26,20,14,14,12,10,82,61,36,1015,1012,1010,4,3,2,16,3,-,0, ,0
2012,1,27,14,13,13,12,12,12,94,91,88,1013,1013,1012,2,2,2,6,3,-,0, ,0
2012,1,28,27,21,15,13,8,4,88,45,23,1015,1012,1010,4,4,2,23,6,-,0, ,0
2012,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0, ,0
2012,1,30,27,24,22,14,11,7,53,43,30,1014,1012,1011,5,4,4,26,18,-,0, ,0
2012,1,31,25,21,17,16,11,5,78,53,28,1016,1014,1012,5,4,4,23,5,-,0, ,0
2012,2,1,27,21,15,13,9,6,88,46,26,1016,1014,1012,4,3,1,23,6,-,0, ,0
2012,2,2,26,21,16,12,7,3,77,42,23,1017,1015,1013,4,4,4,23,6,-,0, ,0
2012,2,3,25,22,18,12,11,9,68,51,36,1013,1012,1011,4,4,4,19,10,-,0, ,0
2012,2,4,27,21,15,16,12,8,82,56,36,1014,1012,1010,4,3,1,14,3,-,0, ,0
2012,2,5,28,21,15,17,13,11,88,60,35,1014,1012,1010,4,3,1,16,3,-,0, ,0
2012,2,6,29,22,15,15,11,6,88,51,25,1014,1012,1010,4,3,1,19,3,-,0, ,0
2012,2,7,29,22,16,16,14,9,94,57,40,1013,1011,1010,4,3,1,19,5,-,0, ,0
2012,2,8,30,24,19,17,15,11,78,56,35,1012,1010,1008,4,3,2,23,5,-,0, ,0
2012,2,9,29,23,18,20,16,9,88,65,29,1011,1010,1008,5,4,1,11,3,-,0, ,0
2012,2,10,26,22,19,18,15,12,94,62,44,1013,1011,1010,4,3,1,23,13,-,0, ,0
2012,2,11,26,22,19,15,9,4,78,44,24,1015,1012,1010,5,5,4,23,11,-,0, ,0
2012,2,12,27,20,14,12,8,2,77,40,20,1016,1013,1011,4,4,3,19,8,-,0, ,0
2012,2,13,28,23,18,11,8,2,64,37,20,1015,1013,1011,4,4,2,26,10,-,0, ,0
2012,2,14,30,23,17,14,9,5,68,43,22,1014,1012,1010,5,4,2,14,3,-,0, ,0
2012,2,15,31,24,18,18,14,9,78,55,25,1013,1010,1008,5,4,2,19,3,-,0, ,0
2012,2,16,32,26,20,19,17,14,83,57,40,1013,1010,1008,4,3,1,23,11,-,0, ,0
2012,2,17,32,26,20,18,16,13,73,53,31,1012,1010,1008,4,4,4,23,5,-,0, ,0
2012,2,18,30,24,18,18,15,11,94,53,31,1013,1011,1009,4,4,1,26,11,-,0, ,0
2012,2,19,30,25,20,16,12,8,78,45,25,1013,1010,1008,5,4,3,23,10,-,0, ,0
2012,2,20,29,23,17,16,12,9,72,49,30,1012,1010,1008,5,4,2,23,5,-,0, ,0
2012,2,21,29,23,17,18,14,9,88,56,29,1010,1009,1007,4,3,2,19,3,-,0, ,0
2012,2,22,28,22,17,22,19,15,94,75,54,1010,1008,1006,4,4,4,14,3,-,0, ,0
2012,2,23,28,23,19,22,20,17,94,77,61,1010,1008,1006,4,4,2,14,5,-,0, ,0
2012,2,24,31,24,18,21,19,17,94,72,46,1011,1008,1006,4,3,0,14,5,-,0,Fog,0
2012,2,25,32,26,19,19,17,16,94,64,40,1009,1007,1006,5,4,2,19,3,-,0, ,0
2012,2,26,31,26,21,23,18,12,94,65,31,1008,1006,1004,5,4,2,14,3,-,0, ,0
2012,2,27,30,25,20,21,20,18,94,72,55,1010,1007,1004,4,3,0,19,3,-,0,Fog,0
2012,2,28,30,25,20,24,16,5,94,61,20,1007,1005,1004,5,4,1,14,6,-,0, ,0
2012,2,29,27,23,20,22,21,19,94,81,69,1008,1006,1004,5,4,2,26,13,-,0,"Rain , Thunderstorm",0
2012,3,1,28,26,23,24,23,21,89,82,70,1010,1007,1006,5,5,4,19,11,-,0, ,17
2012,3,2,28,26,23,23,22,21,94,84,70,1009,1006,1004,5,4,4,13,6,-,0,Rain,0
2012,3,3,25,23,22,22,21,20,94,87,83,1007,1005,1004,5,4,4,16,10,-,0,"Rain , Thunderstorm",12
2012,3,4,27,23,21,23,21,19,94,82,65,1009,1008,1006,5,5,4,19,5,-,0, ,1
2012,3,5,28,24,21,24,22,19,94,81,69,1009,1007,1006,4,4,2,14,6,-,0, ,0
2012,3,6,28,26,23,24,22,21,94,82,74,1008,1006,1005,5,5,4,23,13,-,0, ,0
2012,3,7,28,26,24,23,23,22,89,83,74,1006,1004,1003,5,5,4,19,13,-,0, ,0
2012,3,8,29,26,23,24,23,21,94,79,62,1007,1005,1004,5,5,4,23,11,-,0, ,0
2012,3,9,29,27,24,24,22,20,94,77,62,1008,1006,1004,5,5,4,13,6,-,0, ,0
2012,3,10,30,27,24,23,22,19,94,76,55,1010,1008,1006,5,4,1,19,5,-,0,Fog,0
2012,3,11,34,28,22,20,17,15,83,53,36,1011,1009,1008,5,4,4,23,8,-,0, ,0
2012,3,12,34,28,22,17,13,7,73,41,20,1013,1011,1008,5,5,4,19,3,-,0, ,0
2012,3,13,33,27,21,22,15,7,83,50,20,1013,1011,1010,4,4,4,14,2,-,0, ,0
2012,3,14,32,28,23,21,18,14,88,58,33,1012,1010,1009,4,4,4,16,3,-,0, ,0
2012,3,15,31,26,22,21,19,15,94,61,38,1061,1014,1009,4,3,1,16,6,-,0, ,0
2012,3,16,30,25,20,21,17,13,83,59,40,1013,1010,1008,5,5,4,19,6,-,0, ,0
2012,3,17,31,27,23,21,17,12,88,56,31,1011,1009,1008,5,4,2,14,5,-,0, ,0
2012,3,18,30,26,21,23,19,16,88,67,48,1012,1010,1007,5,5,4,23,5,-,0, ,0
2012,3,19,30,27,24,24,22,20,100,73,58,1011,1009,1007,5,4,4,14,5,-,0, ,0
2012,3,20,30,27,23,24,23,21,89,78,62,1011,1009,1007,5,5,4,19,10,-,0, ,0
2012,3,21,31,27,23,25,23,20,94,79,55,1010,1008,1006,5,5,4,14,6,-,0, ,0
2012,3,22,31,28,25,25,24,22,94,78,58,1010,1008,1006,5,5,4,14,10,-,0, ,0
2012,3,23,29,27,24,24,23,22,94,79,70,1011,1010,1008,5,4,2,19,8,-,0, ,0
2012,3,24,31,27,24,24,23,22,89,76,62,1012,1009,1007,5,5,4,23,5,-,0, ,0
2012,3,25,30,27,23,25,23,22,94,81,66,1012,1010,1008,5,4,1,19,5,-,0, ,0
2012,3,26,29,26,23,24,23,22,94,83,70,1013,1011,1009,5,5,4,19,3,-,0, ,0
2012,3,27,30,27,23,25,24,22,94,81,70,1013,1011,1010,5,4,1,23,6,-,0, ,0
2012,3,28,30,27,23,25,23,22,94,78,66,1014,1012,1010,5,5,4,19,6,-,0, ,0
2012,3,29,29,27,25,25,24,23,89,80,74,1013,1010,1008,5,5,2,21,10,-,0, ,0
2012,3,30,30,27,24,24,23,21,89,78,66,1011,1009,1007,6,5,4,16,8,-,0, ,0
